1621210884000,1621155835000,1621153245000,1620971116000,1620746015000,1620625303000,1619616047000,1618546247000,1618486398000,1618486127000,1618464777000,1618463988000,1617939919000,1617297923000,1616682836000,1616127436000,1615875065000,1615708265000,1615707976000,1615707641000,1615034403000,1614748029000,1614702994000,1614657428000,1613971626000,1613844389000,1613839348000,1613374402000,1613373916000,1613114857000,1613063313000,1612998491000,1612790856000,1612765514000,1612694192000,1612693459000,1612629745000,1612456021000,1612455326000,1612452935000,1608485404000,1605667521000,1595058823000,1587846592000
0.50838,0.5308,0.53246,0.50665,0.49908,0.54004,0.32431,0.2565175,0.1300001,0.1299709,0.1387075,0.130133,0.0615,0.0621374,0.050888,0.0574665,0.056874,0.0611742,0.0612724,0.0612954,0.050723,0.0506949,0.0506824,0.0518288,0.0568561,0.0561718,0.0548805,0.0543395,0.0541921,0.0667948,0.0715528,0.0733821,0.0735719,0.0717613,0.061,0.0611766,0.05074,0.047395,0.0463961,0.0511195,0.00443,0.0029401,0.0034154,0.0021137
0.50639,0.53077,0.53234,0.50439,0.49794,0.54027,0.32673,0.2627659,0.1301452,0.1299637,0.1386368,0.1300708,0.0614901,0.0618806,0.0508786,0.0574472,0.0568928,0.0610446,0.0613577,0.0612731,0.0507095,0.0506156,0.0506918,0.0518749,0.0568219,0.0560612,0.0549588,0.054322,0.0543469,0.066909,0.0714951,0.0731878,0.0736614,0.0723347,0.0608051,0.0610953,0.0508075,0.046939,0.0457997,0.0505126,0.0044699,0.0029415,0.003412,0.0021137
0.50545,0.53027,0.53116,0.50721,0.49898,0.54035,0.32647,0.2637372,0.1296656,0.1298301,0.1380499,0.129551,0.0614763,0.0612947,0.0506884,0.0574596,0.0568903,0.0610814,0.0615081,0.0612043,0.0507324,0.0506426,0.0506907,0.0518171,0.056964,0.056132,0.0552082,0.05438,0.0541651,0.0672497,0.0716702,0.073336,0.07385,0.0723363,0.0608748,0.0610265,0.0507043,0.0472037,0.0452112,0.0499251,0.0044791,0.0029427,0.0034144,0.0021137
0.50732,0.53032,0.53179,0.50982,0.50683,0.53882,0.32379,0.263142,0.1290988,0.1296361,0.1389992,0.1291471,0.0614994,0.0613246,0.0507428,0.0574459,0.0568091,0.0609844,0.061436,0.0612548,0.0507598,0.0506655,0.050722,0.051843,0.057018,0.05604,0.0550649,0.05399,0.0544854,0.0670429,0.0716223,0.0734001,0.073915,0.0720618,0.0607051,0.0612218,0.050751,0.0478529,0.0457406,0.049543,0.0044453,0.0029431,0.0034154,0.0021137
0.50833,0.53073,0.53199,0.51209,0.50516,0.53691,0.3226,0.2605373,0.1286024,0.1302586,0.1389408,0.1308579,0.061503,0.0611364,0.0507998,0.0572895,0.0567919,0.0609165,0.0613544,0.0611871,0.050775,0.0506999,0.0507027,0.0518,0.0568046,0.0560623,0.0549969,0.0541349,0.0543021,0.0667154,0.0714364,0.0732889,0.074,0.0719212,0.0608536,0.061471,0.0505777,0.0475522,0.0469215,0.0499003,0.004434,0.0029431,0.0034098,0.0021137
0.50969,0.53114,0.53239,0.51018,0.50889,0.53649,0.32292,0.2642424,0.1284784,0.1300001,0.1382551,0.1341611,0.0614832,0.0610326,0.0508169,0.0573328,0.0567499,0.0609105,0.0611742,0.0612646,0.0508228,0.0506174,0.0506913,0.0518256,0.0566441,0.0561362,0.0550214,0.0541774,0.0540003,0.0668762,0.0712198,0.0732605,0.0743383,0.072143,0.061004,0.0614991,0.0505916,0.0474912,0.0474489,0.0502057,0.0045086,0.0029416,0.003405,0.0021137
0.5125,0.53064,0.53182,0.50985,0.5066,0.536,0.32185,0.2644318,0.127915,0.1301452,0.1398864,0.1337552,0.0614509,0.0607081,0.0507392,0.0573342,0.05677,0.0609447,0.0610446,0.0612724,0.0508297,0.0506284,0.0507259,0.0518,0.056662,0.0562512,0.055054,0.0543235,0.0542813,0.0666414,0.0711372,0.0733247,0.0743543,0.0719483,0.0609878,0.0612691,0.0504937,0.0477804,0.047859,0.0496461,0.0045013,0.0029415,0.0034016,0.0021139
0.51322,0.53123,0.53241,0.50986,0.50176,0.5359,0.32232,0.2652325,0.1269169,0.1296656,0.1421179,0.1338739,0.0614872,0.0608447,0.0508076,0.0573415,0.0567292,0.0610975,0.0610814,0.0613577,0.0507888,0.0506204,0.0507529,0.0517667,0.056788,0.0560899,0.0552594,0.0542741,0.0541942,0.06665,0.070447,0.0733585,0.0748955,0.0720312,0.0612501,0.0613983,0.050557,0.0476452,0.0481691,0.0498641,0.0045018,0.0029411,0.0033903,0.0021084
0.51128,0.53084,0.53154,0.51506,0.50413,0.53592,0.32328,0.2693257,0.1272855,0.1290988,0.1422854,0.1349516,0.0614977,0.0607842,0.0508367,0.0573675,0.0567479,0.061018,0.0609844,0.0615081,0.0508409,0.0506181,0.05073,0.051679,0.0567209,0.0561545,0.0553664,0.0541033,0.0543395,0.0665853,0.0707481,0.0733973,0.0749604,0.0724683,0.0614301,0.0616997,0.0509602,0.0472812,0.0478,0.0502603,0.0045,0.0029411,0.0033996,0.0021076
0.51003,0.53028,0.53121,0.51338,0.50196,0.53992,0.32314,0.2745396,0.1270139,0.1286024,0.1439714,0.1356856,0.0615694,0.0605233,0.0508756,0.0573165,0.0566241,0.0607432,0.0609165,0.061436,0.0508343,0.0506736,0.0507637,0.051717,0.0567747,0.0561669,0.0554629,0.0542769,0.054322,0.0665112,0.0707001,0.0733579,0.0746635,0.0723249,0.061196,0.0616725,0.0509827,0.0471509,0.0480073,0.049952,0.0044939,0.0029389,0.0034162,0.0021076
0.51024,0.52991,0.53146,0.51461,0.50469,0.53871,0.32445,0.2740348,0.126134,0.1284784,0.1431418,0.1372005,0.0616002,0.0607812,0.0508333,0.0573685,0.056581,0.0607465,0.0609105,0.0613544,0.0508618,0.0506545,0.0508073,0.0516937,0.0570111,0.0562254,0.055557,0.0536252,0.05438,0.0665263,0.070822,0.0732884,0.074692,0.0718479,0.0610837,0.0612531,0.0508018,0.047355,0.0480796,0.050049,0.0044768,0.0029396,0.0034084,0.0021138
0.50991,0.53051,0.53099,0.51748,0.50364,0.54137,0.32353,0.2780637,0.1270977,0.127915,0.1421011,0.1385216,0.0615882,0.0609737,0.0508945,0.0573731,0.0565456,0.0607585,0.0609447,0.0611742,0.0507024,0.050607,0.0508801,0.0516178,0.0573497,0.0560938,0.0554034,0.0538722,0.05399,0.0666256,0.0708717,0.073352,0.0743522,0.0716565,0.0609562,0.0613627,0.0506774,0.046834,0.0479953,0.0502498,0.0044717,0.0029398,0.003407,0.0021138
0.5116,0.53054,0.53098,0.51773,0.50228,0.54253,0.322,0.2702222,0.1273575,0.1269169,0.1402245,0.1397006,0.061588,0.0608829,0.0509016,0.0574275,0.056487,0.0608036,0.0610975,0.0610446,0.0506184,0.0506109,0.0508867,0.0515234,0.0577675,0.0562162,0.0555373,0.0537502,0.0541349,0.0668378,0.071254,0.0733241,0.0743721,0.0710312,0.0611901,0.061,0.0508674,0.0460202,0.047395,0.0503763,0.0044826,0.002931,0.003414,0.0021138
0.5136,0.52939,0.53184,0.5169,0.50301,0.54167,0.32043,0.269435,0.1272409,0.1272855,0.1404935,0.1387075,0.0616827,0.0609405,0.0508333,0.0575096,0.0565514,0.0607609,0.061018,0.0610814,0.0505154,0.0505464,0.0508463,0.05143,0.0576,0.0561182,0.0554085,0.0535466,0.0541774,0.0669521,0.0712928,0.0733245,0.0743192,0.0713568,0.0613397,0.0608051,0.050745,0.0458367,0.046939,0.05,0.004474,0.0029366,0.0034139,0.0021088
0.5139,0.52955,0.5315,0.51957,0.50347,0.54086,0.32077,0.2709636,0.1264392,0.1270139,0.1400946,0.1386368,0.0617152,0.0606301,0.0508546,0.057466,0.0564367,0.0606624,0.0607432,0.0609844,0.0502414,0.050548,0.0508405,0.0513715,0.0577103,0.0562492,0.0553172,0.0534003,0.0543235,0.0670502,0.0711261,0.0734,0.074,0.0710593,0.0612001,0.0608748,0.0508248,0.045947,0.0472037,0.0498787,0.0044745,0.00294,0.0034107,0.0021139
0.51376,0.52973,0.53177,0.51901,0.50247,0.54098,0.31818,0.2722025,0.1264299,0.126134,0.1382314,0.1380499,0.0617999,0.0606531,0.0507618,0.057446,0.0564436,0.06028,0.0607465,0.0609165,0.0502005,0.0505804,0.0507309,0.0512588,0.0575942,0.0562265,0.0554051,0.0532876,0.0542741,0.0667956,0.0712067,0.0734131,0.0738702,0.0713603,0.0608754,0.0607051,0.0507854,0.0461672,0.0478529,0.0502247,0.0045045,0.0029405,0.0034148,0.002114
0.51161,0.52954,0.53159,0.5188,0.50262,0.53843,0.31771,0.2703594,0.125813,0.1270977,0.1387703,0.1389992,0.0618562,0.060549,0.0508224,0.0574565,0.0564227,0.0603254,0.0607585,0.0609105,0.050269,0.0505638,0.0506996,0.0513473,0.0574881,0.0561815,0.0552454,0.0535503,0.0541033,0.0666732,0.0711328,0.0734899,0.0736976,0.0711436,0.0609864,0.0608536,0.0506948,0.0464303,0.0475522,0.0497437,0.0045073,0.0029405,0.0034076,0.002114
0.51312,0.53025,0.53217,0.51689,0.5023,0.5382,0.31835,0.266833,0.1279979,0.1273575,0.1386016,0.1389408,0.0618308,0.0606712,0.0508321,0.0574419,0.0564498,0.0602295,0.0608036,0.0609447,0.0503082,0.0505799,0.0506786,0.0512683,0.057492,0.0561586,0.0553442,0.0536006,0.0542769,0.0665734,0.0710651,0.0734998,0.0736498,0.0707213,0.0608001,0.061004,0.0506599,0.0470126,0.0474912,0.0501,0.0045009,0.0029413,0.0034075,0.002114
0.51525,0.53073,0.53306,0.51583,0.50325,0.53922,0.31877,0.2665451,0.1273371,0.1272409,0.137956,0.1382551,0.0618261,0.0606347,0.0508115,0.0574069,0.0563852,0.0602963,0.0607609,0.0610975,0.0502278,0.0506243,0.0506945,0.0513306,0.0573968,0.0561473,0.0551481,0.0539868,0.0536252,0.0668542,0.0709641,0.073737,0.0734089,0.0703551,0.0606698,0.0609878,0.0507347,0.047099,0.0477804,0.0501154,0.0044896,0.0029381,0.0034012,0.002114
0.5157,0.53015,0.53349,0.51811,0.50373,0.53883,0.31869,0.2694119,0.1273355,0.1264392,0.1398615,0.1398864,0.061819,0.0607323,0.0509141,0.0574199,0.0563229,0.0605495,0.0606624,0.061018,0.0500705,0.0506136,0.050672,0.0512686,0.0575392,0.0561091,0.0549221,0.0538933,0.0538722,0.0667417,0.0706759,0.0736963,0.0734649,0.070401,0.0604632,0.0612501,0.0504648,0.0465534,0.0476452,0.0499535,0.0044966,0.002943,0.003396,0.002114
0.51686,0.53062,0.53341,0.51874,0.50405,0.5369,0.3179,0.268814,0.1269288,0.1264299,0.1398824,0.1421179,0.0617737,0.0609169,0.0508875,0.057409,0.0562276,0.0604325,0.06028,0.0607432,0.0500878,0.05066,0.050635,0.0512185,0.0576016,0.055607,0.0550243,0.0541511,0.0537502,0.066856,0.0707033,0.0737557,0.0736681,0.0701452,0.0602392,0.0614301,0.0500306,0.0468837,0.0472812,0.0498483,0.0044981,0.002945,0.0033935,0.0021086
0.51724,0.53009,0.53298,0.51842,0.50111,0.5362,0.31947,0.2684648,0.1260917,0.125813,0.1394151,0.1422854,0.0615846,0.0606957,0.0509154,0.0574028,0.0562109,0.0605296,0.0603254,0.0607465,0.0501928,0.050681,0.0506387,0.0510691,0.057641,0.0557647,0.0551106,0.054492,0.0535466,0.066796,0.0707003,0.0738338,0.0743832,0.0708822,0.0605284,0.061196,0.0499599,0.046987,0.0471509,0.0496997,0.0045016,0.0029486,0.0033922,0.0021086
0.51865,0.529,0.53242,0.52213,0.49987,0.53758,0.31967,0.2713369,0.1263985,0.1279979,0.1392731,0.1439714,0.0616894,0.0606313,0.0508603,0.0574345,0.0562256,0.0606278,0.0602295,0.0607585,0.0501465,0.050684,0.0506399,0.0510298,0.0575431,0.0556795,0.0552493,0.0544301,0.0534003,0.066594,0.0706801,0.0739935,0.0739215,0.0710717,0.0605878,0.0610837,0.049927,0.046939,0.047355,0.0496439,0.0044886,0.002947,0.0033935,0.0021149
0.51787,0.52776,0.53449,0.52465,0.50027,0.53796,0.31835,0.2694156,0.1263418,0.1273371,0.1385364,0.1431418,0.0616014,0.0606967,0.0508794,0.0574416,0.0562571,0.0605735,0.0602963,0.0608036,0.0499833,0.0506791,0.0505735,0.0511294,0.0575952,0.0558384,0.0549774,0.0542122,0.0532876,0.0666541,0.0703198,0.074059,0.0737514,0.0709534,0.0603683,0.0609562,0.0499316,0.0476851,0.046834,0.0496186,0.0044866,0.0029381,0.0033968,0.0021149
0.51685,0.52783,0.53238,0.5255,0.49983,0.53652,0.31813,0.2652529,0.1262354,0.1273355,0.1385961,0.1421011,0.0615876,0.0607487,0.0509581,0.0574076,0.0563809,0.0607558,0.0605495,0.0607609,0.0499554,0.050647,0.0505356,0.0512616,0.057603,0.0558509,0.0549281,0.0544329,0.0535503,0.0668,0.0701766,0.0740956,0.0733,0.0708246,0.0603047,0.0611901,0.0501763,0.0474093,0.0460202,0.0499273,0.0044782,0.0029418,0.0034,0.0021196
0.5154,0.52849,0.53305,0.524,0.49915,0.53371,0.31904,0.2618687,0.1250278,0.1269288,0.1395347,0.1402245,0.06161,0.0608655,0.051018,0.0574387,0.0563055,0.0609314,0.0604325,0.0606624,0.0499308,0.0505898,0.05047,0.0514844,0.0578007,0.0562414,0.0549616,0.05444,0.0536006,0.066652,0.0703424,0.0741546,0.0729933,0.071337,0.0600793,0.0613397,0.0500694,0.047376,0.0458367,0.0487142,0.0045025,0.0029417,0.0033951,0.0021177
0.51475,0.52785,0.53246,0.52433,0.49939,0.53133,0.32018,0.2644534,0.1254788,0.1260917,0.1402335,0.1404935,0.061609,0.0610463,0.0510176,0.0574041,0.0563385,0.0608396,0.0605296,0.06028,0.0498495,0.0505909,0.0505193,0.0515345,0.0577773,0.0562132,0.0549425,0.0543666,0.0539868,0.0665999,0.0702484,0.0740923,0.0721434,0.0712739,0.0602996,0.0612001,0.0499617,0.0465161,0.045947,0.0488223,0.0045016,0.00294,0.0034,0.0021177
0.51472,0.52791,0.53253,0.521,0.50013,0.53153,0.32042,0.2685018,0.1256316,0.1263985,0.1415943,0.1400946,0.0616093,0.0610584,0.0511269,0.0574168,0.056258,0.0607153,0.0606278,0.0603254,0.0497959,0.05058,0.0505247,0.0515883,0.0578115,0.0561167,0.0549777,0.0546962,0.0538933,0.066508,0.0705387,0.0744868,0.0718891,0.071885,0.0600904,0.0608754,0.0498926,0.0458872,0.0461672,0.0481437,0.0045029,0.00294,0.0034014,0.0021177
0.51371,0.52845,0.53275,0.52,0.50188,0.52919,0.31999,0.2655361,0.1258554,0.1263418,0.1425211,0.1382314,0.0616696,0.0611146,0.051118,0.0574128,0.056373,0.0609323,0.0605735,0.0602295,0.0497207,0.0505982,0.0504229,0.0514788,0.0578003,0.0561894,0.0548729,0.0546458,0.0541511,0.0665108,0.0705894,0.0743028,0.0718522,0.0719609,0.0601287,0.0609864,0.0500263,0.0458382,0.0464303,0.0485738,0.0045035,0.00294,0.0034042,0.0021177
0.51282,0.52882,0.53365,0.5223,0.50109,0.5297,0.3194,0.2683599,0.1258164,0.1262354,0.1418945,0.1387703,0.0616736,0.0612,0.0512113,0.0574023,0.0563913,0.0610527,0.0607558,0.0602963,0.0499282,0.050674,0.0504244,0.0515039,0.0578316,0.0559955,0.0549182,0.0545833,0.054492,0.0664001,0.070525,0.0739609,0.0713621,0.0716364,0.060328,0.0608001,0.0501117,0.04612,0.0470126,0.0481553,0.0045001,0.00294,0.003402,0.0021176
0.51195,0.52832,0.534,0.52342,0.49928,0.52977,0.31807,0.27,0.1256122,0.1250278,0.14241,0.1386016,0.06162,0.0615287,0.051284,0.0574584,0.0564328,0.0608632,0.0609314,0.0605495,0.0497871,0.0506643,0.0504363,0.0515703,0.0578679,0.0560341,0.0549053,0.0546496,0.0544301,0.0664458,0.0703629,0.0741099,0.0711648,0.0716235,0.0605178,0.0606698,0.0503107,0.0457016,0.047099,0.0483649,0.0044907,0.00294,0.0034038,0.0021176
0.51378,0.52875,0.53345,0.52365,0.49894,0.53069,0.31562,0.2677156,0.1257491,0.1254788,0.1424908,0.137956,0.0615987,0.0612148,0.0512539,0.057388,0.0563442,0.0607835,0.0608396,0.0604325,0.0498561,0.0506844,0.0504527,0.0516006,0.0579377,0.0559156,0.0547701,0.054753,0.0542122,0.0662555,0.070259,0.0737479,0.0704446,0.0718,0.0605205,0.0604632,0.0503,0.0446637,0.0465534,0.048219,0.0044933,0.00294,0.0034038,0.0021176
0.5145,0.52949,0.53338,0.52481,0.50065,0.5316,0.31624,0.2666447,0.1268747,0.1256316,0.1435799,0.1398615,0.0615565,0.0611379,0.0511825,0.0574012,0.0563491,0.0607693,0.0607153,0.0605296,0.049937,0.0507087,0.0505139,0.0515474,0.0581543,0.0561022,0.054809,0.0548493,0.0544329,0.066219,0.0702938,0.0741518,0.070159,0.0728,0.0606673,0.0602392,0.0502677,0.0439025,0.0468837,0.0475255,0.004489,0.002946,0.0034167,0.0021176
0.51296,0.52988,0.53408,0.52606,0.4997,0.53266,0.3166,0.2682556,0.1270689,0.1258554,0.1421304,0.1398824,0.0615535,0.0612147,0.0511392,0.0573601,0.0563965,0.06087,0.0609323,0.0606278,0.0499139,0.0507169,0.0505193,0.0516057,0.0581614,0.0562056,0.0548877,0.0546632,0.05444,0.0661,0.0702639,0.0739271,0.0709096,0.0726596,0.0609424,0.0605284,0.0501172,0.0448441,0.046987,0.0471533,0.0044947,0.0029411,0.003408,0.0021219
0.51107,0.52988,0.53279,0.52369,0.50127,0.53372,0.31622,0.2670863,0.1272529,0.1258164,0.1411809,0.1394151,0.0614659,0.0613417,0.0511627,0.0573849,0.0563846,0.060769,0.0610527,0.0605735,0.0501297,0.0507095,0.0505607,0.051589,0.0578742,0.0561657,0.0548745,0.0545395,0.0543666,0.0662454,0.070211,0.0736958,0.0711722,0.0725492,0.0609994,0.0605878,0.0501917,0.0454676,0.046939,0.0472022,0.0044851,0.0029454,0.0034166,0.0021219
0.50919,0.52871,0.532,0.5292,0.50284,0.53249,0.31527,0.268233,0.1275778,0.1256122,0.1410972,0.1392731,0.06144,0.0613368,0.0510443,0.0573184,0.0563047,0.0606777,0.0608632,0.0607558,0.0501512,0.0507136,0.0505818,0.0514713,0.0577074,0.0560273,0.0547978,0.054707,0.0546962,0.0662264,0.0700737,0.0737169,0.0726303,0.0726421,0.0607996,0.0603683,0.0502325,0.0448155,0.0476851,0.046779,0.0044954,0.002939,0.0034178,0.0021219
0.50799,0.52839,0.52981,0.52918,0.50345,0.53224,0.31689,0.2673741,0.1279407,0.1257491,0.1413691,0.1385364,0.0613327,0.061422,0.0511541,0.0573467,0.0563414,0.0608256,0.0607835,0.0609314,0.0501447,0.0506729,0.0505714,0.0514935,0.0577699,0.0559782,0.0548719,0.0548719,0.0546458,0.0662535,0.0704516,0.0735295,0.0725132,0.072711,0.0607965,0.0603047,0.0502055,0.0452336,0.0474093,0.046197,0.0044964,0.0029391,0.0034194,0.0021219
0.50837,0.52913,0.53044,0.52905,0.50225,0.5307,0.3162,0.2672644,0.1277421,0.1268747,0.1404792,0.1385961,0.0613546,0.0613566,0.0511361,0.0574008,0.0563722,0.0607994,0.0607693,0.0608396,0.0501562,0.0507715,0.0505146,0.0514261,0.0578371,0.0560981,0.0548865,0.0549744,0.0545833,0.0662585,0.0708092,0.0736318,0.0724896,0.0725152,0.0608889,0.0600793,0.0502121,0.0449581,0.047376,0.0456235,0.0045088,0.002942,0.0034225,0.0021236
0.50701,0.52988,0.52991,0.5278,0.50169,0.53189,0.31545,0.2652864,0.1275776,0.1270689,0.1404209,0.1395347,0.0614006,0.061368,0.0512043,0.0573998,0.056387,0.0608013,0.06087,0.0607153,0.0500587,0.0507404,0.050534,0.051438,0.0578232,0.0558591,0.0548765,0.0549247,0.0546496,0.0664327,0.0708274,0.0736698,0.0728776,0.071918,0.0607999,0.0602996,0.0502329,0.0448749,0.0465161,0.0447072,0.0045044,0.002947,0.0034111,0.0021235
0.50679,0.53027,0.53078,0.52415,0.50079,0.53285,0.31522,0.2659381,0.1276305,0.1272529,0.1414099,0.1402335,0.0613824,0.0612492,0.0512071,0.0573279,0.0565024,0.0605951,0.060769,0.0609323,0.0501242,0.0506578,0.0505127,0.0513816,0.0576435,0.0559507,0.0548621,0.054957,0.054753,0.066743,0.0706728,0.0736011,0.073095,0.0720095,0.0610333,0.0600904,0.0502346,0.0441384,0.0458872,0.0451653,0.0046002,0.0029471,0.0034128,0.0021235
0.50781,0.52939,0.52979,0.52385,0.50063,0.53223,0.31507,0.2669531,0.1273731,0.1275778,0.1420557,0.1415943,0.0612986,0.06127,0.051208,0.0572969,0.0565773,0.0605915,0.0606777,0.0610527,0.0501178,0.0507101,0.0505545,0.0513582,0.05764,0.0559368,0.0548286,0.0553179,0.0548493,0.0664997,0.0708477,0.0735005,0.0740639,0.0717277,0.0609479,0.0601287,0.0501276,0.0438328,0.0458382,0.0463961,0.0045851,0.0029462,0.00341,0.0021235
0.5071,0.53014,0.53116,0.52313,0.50096,0.53065,0.31489,0.2636883,0.1272623,0.1279407,0.1413332,0.1425211,0.0613047,0.0614215,0.05122,0.0572848,0.056581,0.0605299,0.0608256,0.0608632,0.0500917,0.0506262,0.0505503,0.0515039,0.0575734,0.0559786,0.0551532,0.0552106,0.0546632,0.0664394,0.0704304,0.0734286,0.074427,0.0719742,0.0609588,0.060328,0.05013,0.0439092,0.04612,0.0457997,0.0045883,0.0029462,0.003412,0.0021221
0.50732,0.53089,0.5304,0.52497,0.502,0.5285,0.31615,0.2637389,0.1273946,0.1277421,0.1396864,0.1418945,0.0612629,0.0615926,0.0512437,0.0573658,0.0565853,0.0605261,0.0607994,0.0607835,0.0501116,0.0506121,0.0504906,0.0514499,0.0576222,0.0561723,0.0549998,0.0552219,0.0545395,0.0663001,0.0710299,0.0733563,0.0753223,0.0714548,0.060969,0.0605178,0.0500247,0.0448308,0.0457016,0.0452112,0.0045862,0.0029403,0.0034128,0.0021221
